Topic ID,Username,Post Created At,Post Description,Post Number
20652,dk3,2024-01-16 04:30:36,"ngl the arbyvisitor has a point it is pretty wordy, a tldr at the top would probably help with engagement, but personally you had me at vol strategy, I’m in.",3
20652,thedevanshmehta,2024-01-16 14:37:17,"By popular demand, I’m posting an executive summary based on my understanding of the report.



 dk3:

a tldr at the top would probably help with engagement


It’s an extremely thought-provoking report but also difficult to fully digest in one sitting, so here’s a breakdown of its key ideas.
Problem

There is high variability in liquidity and slippage when liquidating ARB onchain.




 Aera:

It turns out that significantly more ARB could actually have been sold on Dec 15 (750k ARB) than could have been sold on Jan 4 (190k ARB), before hitting a 2% slippage threshold.





 Aera:

In September 2023, a swap as small as 113k ARB could have moved the price down by more than 2%, whereas a month later, you could have sold 1M ARB and not moved the market nearly as much.



Poor onchain liquidity can cause adverse ARB price impact in even the deeper CEX market




 Aera:

if CEX liquidity tends to follow the DEX price, the benefit is less clear since the seemingly plentiful CEX liquidity could move at a moment’s notice in response to a price change on a DEX.



These are urgent matters as we award grants in $ARB and teams do not always follow or know best practices for liquidation to meet their project expenses.




 Aera:

If ARB recipients are unaware that these differences can exist, they could very easily sell when the liquidity conditions are poor and not only achieve a worse outcome for themselves, but also for other ARB holders.



These present a strong case for us to own our own execution, as a grantee liquidating as little as 1000+ ARB on Uniswap can move the market by 5.5 bps.




 Aera:

Put another way, a grant recipient who receives 1000+ ARB and who decides to sell that ARB on Uniswap will on average move the entire market down by 5.5bps with their sale. Given that ARB’s circulating supply is roughly 1.3B, that’s quite the move. This is all the more reason for the Arbitrum DAO to own more of its ARB execution (we discuss this in more detail in the Protocol-Owned Execution).



Even in bull market conditions, a price rally gets diminished due to onchain liquidations




 Aera:

In other words, not only is the price impacted at the time of the swap, but the entire market’s rally is diminished over the next several hours. During this period, swaps of 1000+ ARB slowed the rally by 12-20bps on average for each swap!



Moreover we end up overpaying grantees when denominated in ARB, while a reduction would cause inability to meet their project goals




 Aera:

For instance, this grant intended to send 5500 USD for one of its payments. At the time of proposing this transaction in the multisig, 4,166.67 ARB was worth roughly 5500 USD. However, at the time of the transfer’s execution nearly two days later, it was worth 6233.70 USD, a whopping 13% premium that the Arbitrum DAO paid. In this case, the recipient received more ARB than they were entitled to, which is unlikely to cause complaint, but this just as easily could have gone the other way.


Community Solutions

Spread out grants over a time period rather than all at once (such as with hedgey)
Spread out distribution based on external parameters such as grantee achieving milestones or upon ARB price/liquidity
Greater rewards to those locking up their tokens for a particular amount of time
Encouraging limit orders by grantees
Incentivizing market makers to provide liquidity during large distribution periods

Increasing ARB Utility

Generating yield on $ARB can make participants stake instead of immediately selling. The challenge is designing staking system that generates value for the ecosystem in excess of tokens spent
Public leaderboards of $ARB hodlers and giving them recognition in some form
Rewards such as greater voting rights for those users who have long held their tokens

Protocol Owned Execution



 Aera:

The DAO is still distributing the same amount of ARB to the community. However, by owning the execution, the Arbitrum DAO is better able to control the price impact of the grant or award program.





 Aera:

if the DAO strategically limited its sales to times when minimum thresholds for liquidity, volatility, and volume were met, it could markedly enhance the quality of execution. Furthermore, instead of selling ARB in an arbitrary, but restricted, time period, the DAO could anticipate ETH and stablecoin spends and proactively trade into those positions well before the assets are needed. This strategic approach could lead to more stable market conditions and potentially better financial outcomes for all parties involved


Treasury Management
This part of the report is highly sophisticated and relatively difficult for a layman to grasp. Here’s the key points as I understood them;
Treasury management takes one of three forms (trilemma)


Hiring a centralized treasury manager (principled and responsive but requires trust)


One-time treasury diversification covering immediate needs but not evolving over time (trustless and principled but not responsive)


coinvoting based diversification (responsive and trustless but not principled)


Aera proposes a unique approach for breaking out of this trilemma : the use of autonomous volatility based adjustments in a DAO portfolio



 Aera:

The intent is to maintain a steady amount of risk so the portfolio can grow while keeping assets available.
For instance, assume you have a portfolio of 100M dollars that needs to cover your runway for 3 months. You want to earn some yield on this money, but you also need to be able to cover any expenses along the way. If, after allocating these funds, the asset volatilities increased and prices started varying wildly, you’d probably want to move to more stable assets for safety. On the other hand, if the asset prices became more stable and risk went down, you might want to allocate more to seek controlled growth. Volatility targeting allows you to do this with a robust methodology.


The steps for such a strategy include:

Define a target between 5% and 20% annualized volatility for non-governance token portion of the treasury
Calculate volatility of each asset
Assign weights to each asset by current portfolio allocation
Keep target fixed and rebalance weights according to actual volatility of an asset

An example of how this might play out for an ETH-DAI pool in arbitrum’s treasury



 Aera:

While the allocation to ETH is generally in the 20-40% range, there are times where ETH was riskier than average and only 5% of the portfolio was allocated to ETH. There also were times where ETH prices were relatively quiescent, and over 80% of the portfolio was allocated to ETH.


This strategy prevents massive gains but also protects against huge losses



 Aera:

In terms of actual returns, while the portfolio underperformed being fully in ETH when prices rose rapidly (2021-2022), it also protected against losses when ETH dropped (2018-2021). The net result is that this strategy can still achieve exposure to a desirable risky asset without putting too much of its assets at risk.


The report then ends with a case study on the use of Aera and hints at a future diversification proposal based on these ideas



 Aera:

For instance, a proposal could be made to allocate 85% of the treasury to ARB, 5% to RWAs, 5% to ETH staking, and 5% to yield-generating stablecoins. These allocations could be notional percentages or risk percentages (to learn more about volatility targeting strategies, see the earlier section on them). A proposal could similarly be made to ensure that there are sufficient assets available to fund the upcoming quarter. The automated tooling would then be responsible for the actual logistics of achieving the intent (i.e., swapping into the desired amounts over time). Independent of what the actual allocation is, diversifying and automating at least a portion of the treasury management leads to the following benefits:

Reduction of market risk (through diversification)
Additional yield (through RWAs, staking, and lending)
Ability to finance DAO operations and programs with greater flexibility and lower market impact
Increased liquidity and stability of ARB (by dynamically maintaining a strategic buffer, the DAO could opportunistically both sell and buy back ARB based on market conditions)
Lastly, and most importantly, Arbitrum DAO is able to spend its time focusing on higher-level concerns such as what to spend on as opposed to lower-level implementation and execution details.



\fin",4
20652,chainmonky,2024-01-17 06:14:46,"This is very well articulated, thanks for the report team. I have few suggestions which might be useful



 Aera:

Lock-Up: Recipients can agree to lock up their tokens for a particular amount of time. Similar to staking, they can be eligible to receive greater awards if they are willing to lock up their tokens for longer.


This is a good thought, so can we think around implementing some sort of ve tokenomics or we can do with some debt market place where in users can lock up the ARB tokens and mint some other tokens or get the decent APY more than what is available in the markets.

Thinking around more use cases to motivate users locking up the funds should help the DAO mitigating the price impact




 Aera:

Token Holder Rewards: Reward long-term holders via airdrops or by issuing NFTs for owning a minimum amount of $ARB for certain milestones. These NFTs could then grant special status within the ecosystem (e.g., access to discord channels, early access to articles, free educational content, discounts for events, etc). Voting in governance proposals could even be weighted by how long users have held their tokens.


I like the way ether_fi played this game well by issuing nfts in tiers and letting the users stake for the long duration but for us we should think of strong use cases where in we will issue nft which will be dynamic (for may be holding ARB) & we can do this by partnering with ecosystem projects which will open lot of gamification
Diversification is also an important thing for good treasury management, now we have many diversification tools like RWA, stablecoins, debt marketplace …etc
Overall I like the thesis.",5
20652,brawlaphant,2024-01-18 03:00:26,"Very interesting read. Lots of great points.
Arb is a super asset and the dao is a super organization.",6
20652,BigRob,2024-02-07 10:41:13,"Interesting read!
The thesis looks pretty good!",7
20846,Euphoria,2024-01-24 11:19:53,"Hey Arbitrum Community,
I hope this post finds you well.
Recently we(LamprosLabsDAO) started going through and learning about the Arbitrum ecosystem, and in the process, we created a comprehensive mind map using Miro to help visualise and understand the various components that make up this vibrant ecosystem.
The mind map covers essential information that we have gone through as a new user, including protocols, benefits for users, and the governance structure of Arbitrum. We designed it to serve as a learning resource for anyone or any new user like us who wants to gain a deeper understanding of the Arbitrum ecosystem.
You can explore the Arbitrum Ecosystem Mind Map with this link - Arbitrum Ecosystem Mind Map.
Feel free to explore the mind map and share your insights! This is a collaborative effort, and we encourage community members to contribute their knowledge.
If you have any suggestions, changes or additional information you’d like to see included, drop a comment, and I’ll gladly update the mind map accordingly.
Looking forward to seeing the community thrive through shared knowledge!",1
20846,Euphoria,2024-02-05 09:30:18,"Hello Everyone,
I hope you’re doing well!
As part of our recent journey into understanding the Arbitrum ecosystem, the team at Lampros Labs DAO has compiled a comprehensive database. This sheet contains all the forum posts across categories like Proposals, Governance, and the DAO Grants program, covering everything posted until now in respective categories.
The purpose of this database is to serve as a valuable resource for those who want to understand Arbitrum. It’s a repository of information that we believe will be beneficial for anyone seeking to deepen their knowledge.
We welcome your input and contributions to make this database even more robust. Feel free to explore the sheet using the link provided below, and if you have any insights or know of additional posts that should be included, please share your thoughts in the comments or in the DM. We’re committed to keeping this resource dynamic by updating the database with new posts at regular intervals and reflective of the collective knowledge within our community.
Link of Forum Database - Arbitrum Forum Database
Whether you’re an expert or just starting your journey with Arbitrum, your contributions matter. Let’s come together to build a knowledge hub that benefits the entire community.
Thank you for your time and looking forward to our collaborative learning experience!",2
21048,Euphoria,2024-02-03 10:54:28,"Hello everyone,
We are committed to making a meaningful contribution to the Arbitrum DAO by actively utilizing our capabilities. Recognizing a gap in public data information for various DeFi protocols on Dune Analytics, we are determined to contribute to bridging this information divide.
Our focus is on supporting Dune’s data infrastructure, aiming to improve accessibility for researchers, governance participants, and data enthusiasts seeking information on Arbitrum.
Presently, members of Lampros Labs DAO are actively contributing to the addition of spellbooks in the GitHub repository of Dune Analytics for different protocols on Arbitrum. As part of this initiative, we have recently submitted pull requests for the following DEXs:
Fraxswap, Chronos, Zyberswap, and Solidlizard DEXs on Arbitrum.
Apeswap, Oasisswap, Swapp_v2, Woofi, and Smardex DEXs on Arbitrum.
We will use this post to provide updates on all contributions made by our members to the Dune Analytics repository. We welcome any suggestions or contributions you may have. Feel free to reach out to us; your input is valuable.
Thank you.",1
20501,feems,2024-01-09 15:03:09,"Join our weekly one-hour session to discuss the enhancement of the grantee experience on Arbitrum, explore the DAO’s community review process, and contribute to the impact evaluation of our grantees.
This is an integral part to developing a pathway towards decentralised grantee reviews and showcase how grantees can utilize the tools we funded like Karma to assist in develiping a one stop shop for grant history .
Your insights are vital as we strive for a transparent, accountable, and effective system for assessing funded projects. Open to all Arbitrum DAO grantees and individuals interested in decentralized community review and impact evaluation. No registration required, welcoming participants from Questbook, STIP, Uniswap-ARB, and Plurality Labs programs

When: Thursdays 11 am EST
Where: meet.google.com/jmg-ixja-wpk
Duration: 1 hour

Weekly Discussion Topics

Arbitrum DAO Community Post Funding Grant Review Pilot (Plurality Labs)
Overview of Karma GAP for Grantees
Overview of Karma GAP for Reviewers
Survey of the Week on questions (for the workshop attandees)
Q&A

…
Karma GAP is a protocol for tracking and ensuring accountability of community-issued grants. It enables grantees to set and update milestones, allowing communities to monitor progress and assess the impact of projects.
They are funded by Plurality Labs check there updates",1
20501,feems,2024-01-09 15:08:34,Ths week assesment and survey we will explore catagories DAO work/ Educations and Gaming rounds,2
20501,feems,2024-01-11 20:38:25,"We had a great first session onboarding grantees - here is the tldr. If you missed it no worries were back next week (its on the arbitrum calender)
TL;DR of the Meeting:

Introduction of Karma Platform: Discussed the use of the Karma platform for managing and reviewing grants within the Arbitrum ecosystem.
Grantee Responsibilities: Emphasized the importance of grantees completing their profiles and regularly updating project details for transparency and visibility.
Community-Led Review Process: Highlighted the role of community reviewers in evaluating grants, contributing to decision-making and feedback.
Benefits for Grantees and Program Managers: Outlined how a comprehensive profile aids grantees in future applications and assists program managers in tracking and assessing grant progress.

For Grantees:

Profile Completion: Grantees are encouraged to complete their profiles on the Karma platform, including details about their projects and grants.
Project and Grant Details: It’s important to provide comprehensive information about the project, including objectives, impact, outcomes, and progress.
Regular Updates: Grantees should regularly update their project status and milestones on Karma to maintain transparency and showcase progress.
Feedback Loop: The platform allows grantees to receive community feedback, which can be valuable for project improvement and future grant applications.
Visibility and Reputation: A well-maintained profile on Karma can enhance a grantee’s visibility and reputation within the community.

Top questons asked


How to Update Project Details on Karma? Grantees log in to update their project profiles with detailed information and regular progress updates.


What are the Benefits for Grantees on Karma? The platform enhances visibility, offers community feedback, and improves chances for future grants.


How does a completed grantee profile on the Karma platform assist a grantee in the grant application process?  A fully completed grantee profile on the Karma platform significantly benefits a grantee during the grant application process. It serves as a comprehensive showcase of the grantee’s past and current projects, highlighting their objectives, achievements, and impact. This consolidated information provides potential grantors with a clear and detailed view of the grantee’s track record, capabilities, and reliability. Such transparency and demonstrated history of project completion and success can enhance the grantee’s credibility and reputation, thereby increasing their chances of success in future grant applications.


How is Information Validity Ensured? Currently based on self-attestation, with plans for automated verification and community reviews for accuracy.


How Can Program Managers Utilize Karma for Grant Oversight? Program managers can use Karma to track grantee progress, review completed milestones, and assess the overall impact of grants.


What Role Do Program Managers Play in the Review Process? While the review process is community-driven, program managers can use the insights gathered to make informed decisions about future funding and program adjustments. They can also filter reviews based on specific criteria relevant to their programs.

",3
20501,mmurthy,2024-02-01 20:41:12,"We successfully completed all 4 workshops in this series. You can find the recordings of 3/4 sessions here (we couldn’t record the first one unfortunately).
Week 2 workshop
Week 3 workshop
Week 4 workshop
We also have a short video grantees can refer to if they need help creating profile or updating milestones:
Karma GAP Walkthrough video",4
20954,0x_Buidler,2024-01-30 13:38:25," Introducing the ArbitrumDAO Transparency Commission Work Group Charter! 
WhatsApp Image 2024-01-29 at 10.33.43 AM (1)1280×426 61.2 KB
 Vision:
Establishing a gold standard for transparency within the ArbitrumDAO ecosystem, fostering trust, collaboration, and informed decision-making among community members.
Initial Pilot Committee: @0x_Buidler @ZER8 @ocandocrypto
 Mission:
Dedicated to creating and maintaining a transparent and open environment, developing tools, platforms, and facilitating regular meetings to share information and insights with the community.
 Work Group Structure:
 Engineers + Designers:

Develop user-friendly tools for enhanced visibility.
Collaborate on designing interfaces simplifying governance data.
Iterate on tools based on community feedback and emerging governance needs.

 DAO Explorers with Public Speaking Skills:

Analyze and report on activities, proposals, and key developments.
Lead weekly meetings, share insights, and facilitate community discussions.
Good public speaking skills for effective communication.

 Direct Connection with Important Members of DAO:

Establish and maintain direct connections with influential members.
Act as imp-explorers for transparent information gathering.
Foster collaboration and communication between DAO members and the broader community.

 Possible Initiatives:

Transparency Dashboard
Educational Webinars
Community Feedback Mechanism
Monthly Reports
Collaborative Wiki
Roadmap

 Phases:


Phase 1 (Pilot Program, 4-6 weeks):

Voluntary basis.
Demonstrate value and impact.
A lot of experiments to find the best path forward for the workgroup.



Phase 2 (Compensation and Funding):

To be shared and announced upon conclusion of phase-1.
Present findings and impact metrics to the DAO.
Propose budget for ongoing operations and tools development.
Seek funding through DAO grants or through other available funding mechanisms.



 Social Media Presence:

Twitter: [@ArbitrumDAO_TC]
Telegram: [TBD]

Join our pilot program as we pave the way for transparency in ArbitrumDAO governance. Together, let’s build a future where openness and collaboration thrive!  #ArbitrumDAO #ArbitrumTransparency",1
20929,ronyk,2024-01-29 14:29:49,"Hello.
On January 21, 2024, after logging in my metamask wallet to the link from twitter / I wanted to find out if I am entitled to the vairdrop of the “Dymension” project, the given link was on the official twitter account of the given project/, as soon as I connected the wallet there and started the chain Arbithrum all my ARB tokens have disappeared from my wallet. I can’t see any transaction or transfer data there. I can send a scan of the transaction to ethercsan .io Is it possible to help me with this? Is it possible to return the stolen Arb coins back to the wallet? thanks in advance for your reply",1
20929,EzR3aL,2024-01-30 09:15:58,"Hi,
there is nothing that can be done. I suggest to get Rabby wallet instead of Metamask, as it can simulate your transactions and warns you. Overall security is way better.",2
20929,ronyk,2024-01-30 09:34:46,"Hello.
Well thank you . Did you mean Rabbit wallet? Apple store Rabby not found.
Odoslané z iPhonu",3
20929,EzR3aL,2024-01-30 09:46:23,"There is no mobile app currently available. Rabby wallet is for now only a browser extension or a desktop wallet made by DeBank. Dont fall for any links, check their official website.",4
20903,Bluntrazor,2024-01-27 08:49:27,"Synapse Protocol is playing with rules. They treat users as tools, selling ARB distributed through STIP for USDC, and funneling it into team’s wallet!
I propose to revoke Synapse’s STIP allocation, and in the future, refrain from providing any ARB incentive quotas to them.
Synapse Protocol proposes to distribute ARB rewards based on users’ cross-chain quotas but has covertly increased the cross-chain bridge fees to offset the ARB rewards received by users, effectively channeling the STIP ARB rewards to the team. For example, when native USDC is cross-chain from AVAX to Arbitrum, Synapse promises to provide users with a 5 bps reward, but the cross-chain bridge fee is increased to as ridiculous as 4 bps. In reality, 80% of the ARB incentives go to the team. To exacerbate matters, on 20240127, the Synapse team suddenly reduced the reward from 5 bps to 4 bps without any announcement, aligning it with the cross-chain bridge fee, thereby diverting ALL STIP ARB rewards to the team. For example, if I bridge 100k USDC from AVAX to Arb, they will charge me 40 USDC, and send me 22.441 ARB(which equals 40 USDC in value).
According to their STIP applicant info. They plan to build a slippage-free bridge by the help of STIP. Yes, they made it, but in a really sneaky bad way.",1
20903,cp0x,2024-01-27 22:40:59,"For such situations you should always:

Evidence, i.e. transactions and calculations
Answer from the prosecution
Without these two components, it is impossible to understand the correctness of your statements.
",2
20786,abhinav,2024-01-22 08:10:44,"Hi everyone!
I am excited to introduce DappLooker, a no-code data analytics and visualization platform providing insights into 200M+ users’ data, 250+ Dapps, and 15+ networks backed by big Ecosystems like The Graph, Aave, Polygon, Celo, and more.
What We Do:
DappLooker empowers everyone, whether you’re a tech whiz or just getting started, to easily explore, analyze, and visualize on-chain/off-chain data. Our user-friendly interface breaks down coding barriers, allowing you to connect to your Arbitrum projects with one click, build dynamic charts &dashboards in minutes, and share insights for informed decision-making.
Our user-friendly intuitive interface removes the technical barrier, enabling you to:

Connect to your Arbitrum projects or any web3 projects, including smart contracts and subgraphs, off-chain with one click.
Build dynamic charts & dashboards and charts in minutes to track key metrics, analyze user behavior, and gain valuable insights.
Share your data, charts and dashboards with the community and stakeholders to foster transparency and informed decision-making.
Export data in XLX, CSV, PDF.

Our Contributions to the Arbitrum Ecosystem:
Working closely with The Graph team, we’ve crafted complete end-to-end analyses for Graph Billing dashboards on the Arbitrum network. Plus, our community has cooked up some fantastic Arbitrum ecosystem analyses.

Graph Network Billing Dashboard - Arbitrum
Graph Network Burn Dashboard - Arbitrum
User Billing Activity And Balances on The Graph - Arbitrum
DappLooker community also built some amazing Arbitrum Ecosystem Analysis

Products Offering:
AI Studio: AI-assisted blockchain analyzer to automatically create charts queried with natural language.
Subgraph Analyzer: The power to Explore and Visualise subgraph data in real-time and build dashboards.
DataBOT: Platform-exclusive DataBOTs to retrieve analytics on your social channels such as Discord, Telegram, and more.
Featured Project: Explore & Analyze web3 network data instantly
API SDK: Developer-friendly SDK to integrate powerful analytics with your project/dApps using DappLooker APIs.
Join the Data Revolution:
We believe data is the fuel that drives innovation and success in Web3. By making it accessible and actionable, DappLooker aims to empower the entire Arbitrum community.
We’re thrilled to be a part of the vibrant Arbitrum community and eager to contribute to its continued growth and success.
Follow us on:
Website: https://dapplooker.com/
Twitter: https://twitter.com/dapplooker
Discord: DappLooker
Telegram: Telegram: Contact @dapplooker
Let’s build a data-driven future for Arbitrum together!",1
20786,abhay,2024-01-22 09:51:42,"DappLooker seems to be really nice no-code analytics tool.
Lot of arbitrum developers and builders I know use them for monitoring growth metrics.",2
20786,theCyberMonk,2024-01-23 09:31:46,Neat proposal! Looks promising for the ecosystem.,3
20786,Cynefin,2024-01-23 10:53:32,"Great proposal, this would be a great help for the community!!",4
20786,mannansm,2024-01-23 10:54:53,Nice Proposal. Taking web3 analytics to next level!,5
20786,hk01,2024-01-23 10:56:00,DappLooker analytics tool is very powerful and appears to hold great potential to build for the ecosystem.,6
20786,jamesbrown,2024-01-27 18:00:40,"Excelent, that look great",7
20502,mmurthy,2024-01-09 15:58:45,"Hello!
We recently received a grant from Plurality Labs to build a decentralized grant evaluation platform. We will use this thread to keep the community updated on our progress.
Grant Details
Provide a summary of your intended program & the impact
Karma GAP is a protocol for tracking and ensuring accountability of community-issued grants. It enables grantees to set and update milestones, allowing communities to monitor progress and assess the impact of projects.
Our mission is to create a neutral system for evaluating funding, giving communities and grant programs the data needed to discern effective projects and decide on funding allocations.
Problem
Below are specific problems we would like to solve for the Arbitrum Grant ecosystem.

Insufficient visibility of grant issuance, progress, and outcomes
Lack of data for community-driven decisions on grant category funding adjustments.
No mechanism for grantees to establish a track record.
Inadequate information to gauge the impact of specific projects or categories.
The community is willing to engage but lacks a structured way to contribute.

How does your project meet one or more of our strategic priorities outlined above?
Our project aligns with strategic priorities:

Achieve GOVERNANCE OPTIMIZATION by identifying and iteratively improving key capabilities to increase DAO performance and accountability.


Capital allocation is crucial for DAOs. Implementing GAP yields insights and transparency, leading to improved capital distribution choices.


GROW THE COMMUNITY through awareness, participation, efficient inquiry handling, and bias reduction.


Creating a reviewer system to engage the community aims to boost DAO awareness and involvement, potentially enhancing other activities such as governance voting and delegation.


How do you plan to execute this program (Specification & Implementation)?

We intend to implement Karma GAP for Arbitrum DAO’s grantees to report updates, allowing community evaluation of the projects. All data will be on-chain on Arbitrum One.
Our solution addresses the outlined problems as follows:


Visibility: Integration with Arbitrum One allows grantees to create projects and outline milestones for received grants, with regular update postings. The Arbitrum community gains the ability to monitor all grants and their progress.


Data-Driven Decisions: We’re developing a feature for grantees and community members to assess grants on various metrics. This data, stored on-chain, will be available for public analysis.


Grantee Reputation: A profile page will showcase grantees’ grants and their statuses, useful for future grant applications within the Arbitrum ecosystem or elsewhere.


Impact Measurement: Projects will be categorized to facilitate community access to categorized evaluation outcomes.


Community Contribution: A reviewer system will enable community members to assess grants matching their expertise. We will collaborate with Plurality Labs to establish measurable reviewing standards.


What are your Milestones?


Below are all the specifications broken down by milestones.
Milestone 1: Add support for Arbitrum One (2 weeks) and Categorize grants for better evaluation (1 week) - Due Dec 8, 2023
Deploy smart contracts on Arbitrum One, update front and back-end systems for One compatibility. Post-Milestone 1, grantees can create projects and update grants with all data stored on Arbitrum One.
In collaboration with Plurality Labs, we will define project categories and update our system to classify projects accordingly. Post-implementation, community members can browse grants by category.
Milestone 2: Feature for grantees to describe how their project should be evaluated (1 week), anyone should be able to evaluate projects (3 weeks) and integrate Open Source Observer (1 week) - Due Jan 12th, 2024
To assess impact, projects must be evaluated using criteria set by those who know them best—the grantees. We will build a feature allowing grantees to specify their evaluation metrics, ensuring transparency as these will be publicly viewable. This information will be on-chain and retrievable via our SDK or an indexer for quick access.
Community members can declare their expertise, self-nominate as reviewers, and evaluate grants. A dedicated page will display each reviewer’s grant assessments, aiding in building their reputation. We will introduce measures to filter out Sybil (fraudulent) reviews. Recognizing the complexity of this issue, we will refine the reviewer system continually, guided by community input.
We will integrate with Open Source Observer to include their analytics in the GAP application for projects linked to GitHub repositories, offering funders insight into the impact of open source contributions on ecosystem health.

How will the community validate impact?

The community can apply GAP’s evaluation framework to assess GAP itself using these metrics:

The proportion of grantees regularly updating their grant progress.
The count of reviewers analyzing different grants.
The community’s ability to discern impactful grant categories and inform future funding decisions.

Success is marked by the community’s capacity to use these indicators to guide funding strategies.",1
20502,mmurthy,2024-01-09 16:01:20,"As of today, we have uploaded most of the Arbitrum grants onto GAP. You can see all the grants here: Karma GAP - Arbitrum community grants
You can see our own project and milestone updates here: https://gap.karmahq.xyz/project/0x86c61f601d498bf6081573434452fea50ea40c27ee2d323e1dab89c9317a323c/?tab=grants&grant=0xa8bb9aa56d854f6b3d5ddf287c96d3120732e5143abbab0da360547666888a5e&grant-tab=overview
You can review all Arbitrum citizen round grants here: https://gap.karmahq.xyz/arbitrum/?categories=&status=all&sortBy=milestones. Click on any grant and review.
We worked closely with Feems from Plurality Labs on setting up these questions and we plan to iterate on it.",2
20502,mmurthy,2024-01-26 18:38:00,"We completed all the milestones (except integration with OSO which will happen in next couple weeks). Feems from Plurality Labs has been helping us run workshops every week to onboard Arbitrum grantees to GAP. We have run 3 workshops to date and the turnout has been good (ranging from 20 - 40 users) per session.
Contributors have also started reviewing various grants. You can see example here.
cc: @karmagap",3
20838,Web3Wanderer,2024-01-24 05:31:22,"Hello everyone,
I’ve been deeply exploring the transformative world of asset tokenization, and I’m thrilled to share and discuss its myriad use cases with you. Tokenization is paving the way for fractional ownership and broader access in fields ranging from real estate and fine art to the unique market of vintage wines. Join me in exploring how this new trend is revolutionizing various industries and changing our perspectives on asset management.
1. Real Estate: Real estate investment has traditionally been capital-intensive, but tokenization is changing that. By converting property rights into digital tokens, real estate investments become more accessible, allowing fractional ownership. How might this transform real estate market dynamics?
2. Art and Collectibles: Art & Collectibles Tokenization is introducing a new era in the art and collectibles market, where fractional ownership is now possible. This could democratize access to valuable art pieces and collectibles. Could this lead to a broader and more dynamic art market?
3. Commodities and Natural Resources: Tokenization enables investments in commodities like gold, oil, or renewable energy through digital tokens. This could revolutionize commodity trading. What are the implications for the commodity market?
4. Personal Assets and Intellectual Property: From cars to intellectual property like patents or music rights, tokenization is redefining asset liquidity and ownership. How will this impact individual asset holders and creators?
5. Wine Tokenization: The fine wine market is ripe for disruption with tokenization. By tokenizing rare and vintage wines, investors can own fractions of valuable bottles, potentially making wine investment more accessible and diverse. This could also ensure better provenance tracking and authenticity verification. What effects could this have on the wine industry and investment patterns?
The scope of asset tokenization spans various industries, raising questions about regulatory, technical, and ethical considerations. I’d love to hear your insights:

How do you envision asset tokenization impacting your sector?
What are the potential risks and challenges in this evolving landscape?
Are there any other unique use cases for asset tokenization that come to mind?
",1
20838,Arthurcolmen,2024-01-24 06:40:32,This is one of the most fascinating exploration of diverse tokenization use cases.  I especially love the point about democratizing access to traditionally exclusive markets like art and real estate. Imagine owning a fraction of that Van Gogh or investing in a prime NYC property- it is totally a  game-changer!,2
20838,Joy_reid,2024-01-24 06:48:58,"Cheers to your insightful breakdown of wine tokenization. Fractional ownership could breathe new life into the fine wine market, attracting younger investors and making investments more accessible. I’m curious to see how it impacts provenance tracking and potentially combats issues like counterfeiting.",3
20838,Daniel_Salazar,2024-01-24 08:33:23,"Tokenization opens up a Pandora’s box of possibilities for creators and investors alike. Imagine artists earning royalties directly from tokenized works or securing funding for innovative ideas through tokenized intellectual property.
It’s a future teeming with exciting possibilities.",4
20838,debashis081095,2024-01-24 09:07:07,"This post hits the nail on the head. Tokenization unlocks incredible potential for fractional ownership, global accessibility, and liquidity across virtually any asset class. The implications for asset markets and individual investors are truly revolutionary. I really cannot  wait to hear your thoughts on the wine world.",5
20838,NFTnation,2024-01-24 10:41:45,"You’ve sparked a thought-provoking discussion.
The potential and challenges of asset tokenization are complex and fascinating.
I’d love to delve deeper into the regulatory landscape and explore how to navigate potential risks while maximizing the benefits for various sectors.",6
20838,Romose,2024-01-24 14:08:36,You’ve captured the essence of how tokenization disrupts existing paradigms and empowers individuals. The implications for personal asset management and democratizing access to previously unthinkable investments are immense.,7
