Topic ID,Title,Fancy Title,Slug,Posts Count,Reply Count,Highest Post Number,Image URL,Created At,Last Posted At,Views,Like Count,Pinned,Unpinned,Closed,Visible,Tags,Last Poster Username,Category ID,posters,Original Poster ID
21956,[LOGX] LTIPP Application Draft,[LOGX] LTIPP Application Draft,logx-ltipp-application-draft,3,0,3,,2024-03-03 21:12:38,2024-03-04 04:48:29,174,2,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12814, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",12814
21959,[Lumin Finance] LTIPP Application Draft,[Lumin Finance] LTIPP Application Draft,lumin-finance-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7577cd090c09d5766af2727abca229c53787ce00_2_1024x537.png,2024-03-03 21:35:06,2024-03-04 04:47:54,123,2,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15026, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",15026
21932,[Reya Network] LTIPP Application Draft,[Reya Network] LTIPP Application Draft,reya-network-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/3/366256795ec1ee47ba8cc481c753a08653242f30.jpeg,2024-03-03 20:06:19,2024-03-04 04:47:32,130,2,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15043, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",15043
21912,[Yield Yak] LTIPP Application Draft,[Yield Yak] LTIPP Application Draft,yield-yak-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/f/fca832f7f969fac069b11f2ada4ddde999b04357_2_1024x537.png,2024-03-03 17:55:34,2024-03-04 04:34:28,175,4,False,,False,True,['proposal'],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12420, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",12420
21920,[HELIX] LTIPP Application Draft,[HELIX] LTIPP Application Draft,helix-ltipp-application-draft,3,0,3,,2024-03-03 19:04:54,2024-03-04 04:34:07,134,3,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15044, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",15044
21905,[Knights of the Ether] LTIPP Application Draft,[Knights of the Ether] LTIPP Application Draft,knights-of-the-ether-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/e/e73184f2391b8b277684f8f45afbd05a0160502a_2_1024x576.jpeg,2024-03-03 17:18:55,2024-03-04 04:33:34,173,4,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12214, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",12214
21804,[Origin Protocol] LTIPP Application Draft,[Origin Protocol] LTIPP Application Draft,origin-protocol-ltipp-application-draft,4,1,4,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/b/b9b52b04e6dfd4db3dd1ba191c956ad12984f5e5_2_1024x261.png,2024-03-03 00:04:42,2024-03-04 00:49:59,187,4,False,,False,True,[],Pete,25,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 15007, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",15007
21975,[Aori] LTIPP Application Draft,[Aori] LTIPP Application Draft,aori-ltipp-application-draft,1,0,1,,2024-03-03 23:01:02,2024-03-03 23:01:02,112,0,False,,False,True,[],Damian,25,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 15051, 'primary_group_id': None, 'flair_group_id': None}]",15051
21294,LTIPP How To Apply FAQ,LTIPP How To Apply FAQ,ltipp-how-to-apply-faq,2,0,2,,2024-02-16 22:06:10,2024-03-03 23:27:43,2455,6,True,,False,True,[],stonecoldpat,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}]",6319
21926,[Garden Finance] LTIPP Application Draft,[Garden Finance] LTIPP Application Draft,garden-finance-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/3/3094ee513795d045f36e9f6efbba38218d575f1a_2_1024x445.jpeg,2024-03-03 19:47:59,2024-03-03 22:39:48,117,1,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15045, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",15045
21911,[Tigris Trade] LTIPP Application Draft,[Tigris Trade] LTIPP Application Draft,tigris-trade-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/e/edea1dc851c258ad9f96d9cb8c32d02aeaa89e98_2_1024x399.png,2024-03-03 17:54:17,2024-03-03 22:38:56,178,1,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14941, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14941
21934,Monkey Empire] LTIPP Application Draft,Monkey Empire] LTIPP Application Draft,monkey-empire-ltipp-application-draft,2,0,2,,2024-03-03 20:10:23,2024-03-03 22:37:56,131,2,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15047, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",15047
21923,[COMPOUND] LTIPP Application **DRAFT,[COMPOUND] LTIPP Application **DRAFT,compound-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/0/0bd89579e18d4ac60380638d27ba3c035a225805_2_1024x368.png,2024-03-03 19:19:11,2024-03-03 22:35:49,154,2,False,,False,True,['proposal'],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11952, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",11952
21907,[MYSO] LTIPP Application Draft,[MYSO] LTIPP Application Draft,myso-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/1/1f2ccccab89a8391a6e064d6bd7912978d341fd2.png,2024-03-03 17:29:10,2024-03-03 22:35:28,135,2,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14891, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14891
21678,[Kleros] LTIPP Application,[Kleros] LTIPP Application,kleros-ltipp-application,4,1,4,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/b/beefa3275232f509b933a54105b7a3cf62eb32e2_2_1024x496.jpeg,2024-03-01 15:00:16,2024-03-03 22:24:41,346,6,False,,False,True,[],jaybuidl,25,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 10749, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",10749
21789,Nevermined LTIPP Application Draft,Nevermined LTIPP Application Draft,nevermined-ltipp-application-draft,4,1,5,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/d/dfe72c93f8e8b0ae51eb12c23d0a3fcf99bd18f5_2_1024x606.jpeg,2024-03-02 19:03:13,2024-03-03 22:17:57,153,3,False,,False,True,"['proposal', 'grants-ecosystem']",aaitor,25,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 15004, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",15004
21639,[Brahma] LTIPP Application Draft,[Brahma] LTIPP Application Draft,brahma-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/6/632a5ffcea4ca9455f46dc9df8c70a3eb1bf48a4_2_1024x374.png,2024-03-01 00:12:29,2024-03-03 22:11:16,223,2,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14873, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14873
21792,[Fluidity] LTIPP Application Draft,[Fluidity] LTIPP Application Draft,fluidity-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/d/d06fbfe336ba757024ec15640b489072ec49e723_2_1024x341.png,2024-03-02 19:51:18,2024-03-03 22:10:56,200,4,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15003, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",15003
21811,[Harvest Finance] LTIPP Application Draft,[Harvest Finance] LTIPP Application Draft,harvest-finance-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/8/840fd7b203168bd6695497aa7cf8f21f394383b8.png,2024-03-03 02:32:06,2024-03-03 22:10:29,175,6,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14662, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14662
21824,[Pike] LTIPP Application Draft,[Pike] LTIPP Application Draft,pike-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/a/a912f6afc5403cc0bda6f95173130c34ce60ad57_2_1024x433.jpeg,2024-03-03 03:37:07,2024-03-03 22:10:16,183,4,False,,False,True,['proposal'],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14853, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14853
21833,[Verified USD] LTIPP Application Draft,[Verified USD] LTIPP Application Draft,verified-usd-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/3/30a2cffda1e2ae632eba2e4d8443a8d58bd895cb.png,2024-03-03 05:40:16,2024-03-03 22:10:01,173,5,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14620, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14620
21840,dappOS LTIPP Application Draft,dappOS LTIPP Application Draft,dappos-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7927fcff8b8b20f137ead886b1a49accbbf7703e_2_1024x331.jpeg,2024-03-03 07:20:11,2024-03-03 22:09:43,129,4,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15014, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",15014
21790,[STFX] LTIPP Application Draft,[STFX] LTIPP Application Draft,stfx-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/4/4c03ebd860d2569c00fa9c0386ca9c65f4243618.png,2024-03-02 19:11:02,2024-03-03 22:09:01,225,4,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14997, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14997
21865,[Bedrock] LTIPP Application Draft,[Bedrock] LTIPP Application Draft,bedrock-ltipp-application-draft,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/8/805dbc04d6b6a3001caadc3102cbadadceef4db4.png,2024-03-03 14:19:07,2024-03-03 22:08:37,159,3,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15021, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",15021
21473,[AutoLayer] LTIPP Application,[AutoLayer] LTIPP Application,autolayer-ltipp-application,5,2,5,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/8/84b5223b5955bb4dc833278da6fa3c3e93a50c96.png,2024-02-26 14:02:10,2024-03-03 22:06:57,319,4,False,,False,True,[],SEEDGov,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14829, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14829
21891,[Mozaic] LTIPP Application Draft,[Mozaic] LTIPP Application Draft,mozaic-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/f/fd0177c4bc9f15d0dfe1163680e9ed2246dba330_2_1024x541.png,2024-03-03 16:45:09,2024-03-03 19:21:52,363,1,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14942, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14942
21884,[Tradao] LTIPP Application - Draft,[Tradao] LTIPP Application - Draft,tradao-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/9/91b839cee7640c7e413638845fa1dbedac8cf80a_2_1024x341.jpeg,2024-03-03 16:34:39,2024-03-03 19:21:34,137,3,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14194, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14194
21864,[Florence Finance] LTIPP Application Draft,[Florence Finance] LTIPP Application Draft,florence-finance-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/9/96b2f0d0a808b9981c8c5d7db956d23428b922e5_2_1024x567.jpeg,2024-03-03 14:18:21,2024-03-03 19:21:12,145,3,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12923, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",12923
21848,[Uniswap] LTIPP Application Draft,[Uniswap] LTIPP Application Draft,uniswap-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7b3f57c2a9010adf8a44eddb9a152c4f324e6b2c_2_1024x453.jpeg,2024-03-03 11:12:39,2024-03-03 19:20:52,343,8,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13819, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",13819
21842,[DODO] LTIPP Application Draft,[DODO] LTIPP Application Draft,dodo-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/8/8a56990501bfa301de12bfae30281604107760e9_2_1024x484.jpeg,2024-03-03 07:41:54,2024-03-03 19:20:05,151,4,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12718, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",12718
21832,[Orderly Network] LTIPP Application Draft,[Orderly Network] LTIPP Application Draft,orderly-network-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/c/c5b3bba5c92f71c1f41139da558815360a74051c.png,2024-03-03 05:27:17,2024-03-03 19:19:45,168,1,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12920, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",12920
21898,[Goverland] LTIPP Application Draft,[Goverland] LTIPP Application Draft,goverland-ltipp-application-draft,2,0,2,,2024-03-03 17:04:08,2024-03-03 19:18:43,120,0,False,,False,True,['governance'],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15030, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",15030
21803,[ApeBond] LTIPP Application Draft,[ApeBond] LTIPP Application Draft,apebond-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/e/eb7627e55a2bffc1dbd5477acc655e976b810081_2_1024x576.jpeg,2024-03-03 00:00:30,2024-03-03 19:17:17,173,3,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12666, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",12666
21806,[Primex Finance]LTIPP Application Draft,[Primex Finance]LTIPP Application Draft,primex-finance-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7d0b4c8ee17a18229bbc834eb87e74391f99a974_2_1024x672.jpeg,2024-03-03 00:24:38,2024-03-03 19:16:29,135,1,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14988
21871,[Rolla] LTIPP Application - Draft,[Rolla] LTIPP Application - Draft,rolla-ltipp-application-draft,2,0,2,,2024-03-03 15:17:20,2024-03-03 19:15:44,123,1,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15024, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",15024
21836,[BattleFly DAO] LTIPP Application Draft,[BattleFly DAO] LTIPP Application Draft,battlefly-dao-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/d/d9dde07a7c359c5227c6afd35a145969a0f141fd_2_1024x576.jpeg,2024-03-03 06:24:26,2024-03-03 19:13:40,121,0,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14910, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14910
21830,[HOP Protocol] LTIPP Application Draft,[HOP Protocol] LTIPP Application Draft,hop-protocol-ltipp-application-draft,2,0,2,,2024-03-03 05:05:06,2024-03-03 19:13:17,184,1,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 5727, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",5727
21821,[Covenant Finance] LTIPP Application Draft,[Covenant Finance] LTIPP Application Draft,covenant-finance-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/6/6e610cb3c3d1050b1028d7daa44b17ccd475bf4b_2_1024x475.jpeg,2024-03-03 03:10:07,2024-03-03 19:12:29,133,3,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14924, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14924
21793,Index Coop LTIPP Application DRAFT,Index Coop LTIPP Application DRAFT,index-coop-ltipp-application-draft,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/8/8dce95d02b36e8a12300e3803fd8b5f79f0b75d7_2_1024x174.png,2024-03-02 20:39:39,2024-03-03 19:11:32,227,4,False,,False,True,[],Matt_StableLab,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14666, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",14666
21413,[Kinto] LTIPP Application Draft,[Kinto] LTIPP Application Draft,kinto-ltipp-application-draft,8,1,8,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/5/59be8c399b10a5fa65e493544dcdd52bf05efee5_2_1024x794.png,2024-02-23 15:51:03,2024-03-03 17:04:27,594,11,False,,False,True,[],0xGuru,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14802, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14045, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14894, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14943, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 15036, 'primary_group_id': None, 'flair_group_id': None}]",14802
21751,[Neutra Finance] LTIPP Application Draft,[Neutra Finance] LTIPP Application Draft,neutra-finance-ltipp-application-draft,4,2,5,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/c/ca27f02ac68b142ef2fdc90a8fda6b33aaae55c6_2_1024x695.jpeg,2024-03-02 12:57:08,2024-03-03 11:33:48,195,8,False,,False,True,['proposal'],NeutraFinance,25,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14840, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14840
21756,[AirPuff] LTIPP Application Draft,[AirPuff] LTIPP Application Draft,airpuff-ltipp-application-draft,3,0,3,,2024-03-02 14:27:14,2024-03-03 09:11:47,154,0,False,,False,True,[],JoJo,25,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14991, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11975, 'primary_group_id': None, 'flair_group_id': None}]",14991
21292,LTIPP Application Template,LTIPP Application Template,ltipp-application-template,1,0,1,,2024-02-16 21:27:17,2024-02-16 21:27:17,2515,8,False,,False,True,[],Matt_StableLab,25,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}]",6319
21663,[Steadefi] LTIPP Application Draft,[Steadefi] LTIPP Application Draft,steadefi-ltipp-application-draft,4,1,4,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/4/478bc046f612509780a3be998a636076f9fd4c5b_2_1024x451.jpeg,2024-03-01 07:20:10,2024-03-03 05:05:19,206,3,False,,False,True,[],jeff_steadefi,25,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14960, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 6319, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12710, 'primary_group_id': None, 'flair_group_id': None}]",14960
21648,[Verified USD] LTIPP Application - test post,[Verified USD] LTIPP Application - test post,verified-usd-ltipp-application-test-post,1,0,1,,2024-03-01 03:31:35,2024-03-01 03:31:35,134,0,False,,False,True,['proposal'],Jamiewang_Arb,25,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14954, 'primary_group_id': None, 'flair_group_id': None}]",14954
